0.000000000000000000e+00, 0.000000000000000000e+00, 1.598901196743920394e+01
3.522873625496499295e-01, -8.450288390082018042e-01, 1.181289657585851671e+01
7.049450170933965198e-01, -1.831892974166507093e+00, 7.575070485650851282e+00
1.055156954634262290e+00, -2.959008215414907994e+00, 3.273205534129088434e+00
1.399179402458539112e+00, -4.224326578909370689e+00, -1.095617680405904792e+00
1.732217034331432703e+00, -5.625019321236396586e+00, -5.534987446264327815e+00
2.048340446791997227e+00, -7.157122272179011979e+00, -1.004917009675011386e+01
2.340448966528760000e+00, -8.815157705605020766e+00, -1.464304622970136194e+01
2.600284373203695321e+00, -1.059175004115268770e+01, -1.932196677515398164e+01
2.818499140455024587e+00, -1.247725395537453430e+01, -2.409152709856427066e+01
2.984781499979787700e+00, -1.445941434968370132e+01, -2.895726064475039152e+01
3.088038543277014991e+00, -1.652307862023689111e+01, -3.392425638649081066e+01
3.116636708693323321e+00, -1.864998162827660622e+01, -3.899670839039162473e+01
3.058697016706398486e+00, -2.081862309448845494e+01, -4.417740967207470248e+01
2.902440192414473152e+00, -2.300425560929998525e+01, -4.946720637474548710e+01
2.636574408646433110e+00, -2.517899896607598009e+01, -5.486443199868785570e+01
2.250715885376710190e+00, -2.731209303609924888e+01, -6.036434472956139530e+01
1.735830107440146097e+00, -2.937029690744599009e+01, -6.595859363147484089e+01
1.084679109043785505e+00, -3.131843655830633111e+01, -7.163474135685686406e+01
2.922582752539693018e-01, -3.312009705383523084e+01, -7.737587185157173053e+01
-6.437954100662022228e-01, -3.473844834082871813e+01, -8.316031109784354669e+01
-1.722842594860570564e+00, -3.613718647420917307e+01, -8.896148704375181637e+01
-2.940947310698475370e+00, -3.728156481249358478e+01, -9.474795153140044590e+01
-4.290667431211395488e+00, -3.813948285464282861e+01, -1.004835820528014949e+02
-5.760946203730685333e+00, -3.868259434442215650e+01, -1.061279747691908568e+02
-7.337118377129062452e+00, -3.888739149088524982e+01, -1.116370325369196195e+02
-9.001040617552979128e+00, -3.873621907598460012e+01, -1.169637429851333792e+02
-1.073135119370919455e+01, -3.821817120519079936e+01, -1.220591323803102455e+02
-1.250385849917661396e+01, -3.732982478176218422e+01, -1.268733715620064118e+02
-1.429205214547860869e+01, -3.607576775614915476e+01, -1.313570013332024473e+02
-1.606772409778861288e+01, -3.446888550146590546e+01, -1.354622356690340155e+02
-1.780168189062018058e+01, -3.253038029235622020e+01, -1.391442968017927342e+02
-1.946453022332567784e+01, -3.028950487912462108e+01, -1.423627286118996551e+02
-2.102749288890461088e+01, -2.778300795368402021e+01, -1.450826350836937024e+02
-2.246324375804692508e+01, -2.505429965127407144e+01, -1.472757898331585125e+02
-2.374671384723863454e+01, -2.215235983688138077e+01, -1.489215669346027084e+02
-2.485584109215438531e+01, -1.913042438046539928e+01, -1.500076488404804707e+02
-2.577223118760567999e+01, -1.604449629130086308e+01, -1.505304763604285085e+02
-2.648170124245096346e+01, -1.295173777848382812e+01, -1.504954166639582809e+02
-2.697468262856493126e+01, -9.908806221960524852e+00, -1.499166374406150908e+02
-2.724646567848674295e+01, -6.970200636647482462e+00, -1.488166889051323096e+02
-2.729727613545255238e+01, -4.186685145929368801e+00, -1.472258088439070889e+02
-2.713218093625204119e+01, -1.603852631419534269e+00, -1.451809785368386656e+02
-2.676082866974400076e+01, 7.391142042103133747e-01, -1.427247688754974035e+02
-2.619703797503795428e+01, 2.810437992389587691e+00, -1.399040252525692551e+02
