-7.914068393373726806e+00, -1.370756855189829082e+01, -5.596091427728687506e+00
-7.344872427410328086e+00, -1.316100145543396494e+01, -1.144822182645592257e+01
-6.767964665407949276e+00, -1.260113049921264583e+01, -1.724164747635028760e+01
-6.185763015980006330e+00, -1.203045451521557574e+01, -2.296709953321731490e+01
-5.600488795216445936e+00, -1.145132979240127469e+01, -2.861518778644273198e+01
-5.014173812241893735e+00, -1.086608839612225630e+01, -3.417630527686422681e+01
-4.428674702273261765e+00, -1.027717622686390797e+01, -3.964056626132495609e+01
-3.845694024137588318e+00, -9.687302817287662293e+00, -4.499778351547632838e+01
-3.266808371165997649e+00, -9.099597717691358056e+00, -5.023749003549782799e+01
-2.693504437386857742e+00, -8.517764893985043884e+00, -5.534900911288177383e+01
-2.127224473852630027e+00, -7.946225206335705948e+00, -6.032157492363416651e+01
-1.569422841951400027e+00, -7.390235997408663771e+00, -6.514450349064843238e+01
-1.021635167355520402e+00, -6.855975399211760468e+00, -6.980741102239801421e+01
-4.855609036085648533e-01, -6.350578304142217689e+00, -7.430047321684523354e+01
3.684111661738498356e-02, -5.882111094546475627e+00, -7.861471533412446888e+01
5.432462971303126942e-01, -5.459473467788318324e+00, -8.274231890694612446e+01
1.030851340889612278e+00, -5.092218242986694676e+00, -8.667692720534509476e+01
1.496261380296924681e+00, -4.790284002538676589e+00, -9.041392840082475857e+01
1.935386109420408118e+00, -4.563640776825685919e+00, -9.395069321806639095e+01
2.343355852718851828e+00, -4.421855532059738358e+00, -9.728674314848693427e+01
2.714469885027652740e+00, -4.373591601888598746e+00, -1.004238263986614754e+02
3.042189778351786611e+00, -4.426063891456667676e+00, -1.033658819321841520e+02
3.319189850939948450e+00, -4.584478952450914413e+00, -1.061188772898999702e+02
3.537474767719766877e+00, -4.851495211058140633e+00, -1.086905132907858444e+02
3.688570934402001011e+00, -5.226742857337990600e+00, -1.110897978494905800e+02
3.763793641649919142e+00, -5.706444500924574115e+00, -1.133265014407796656e+02
3.754586192197650885e+00, -6.283176094808339940e+00, -1.154105174281531845e+02
3.652920875364861875e+00, -6.945802499642252492e+00, -1.173511606281463742e+02
3.451745156847307427e+00, -7.679613390436895948e+00, -1.191564461058262765e+02
3.145450436859310805e+00, -8.466673358817168094e+00, -1.208323963116700526e+02
2.730335757362491123e+00, -9.286385528418399815e+00, -1.223824274708170350e+02
2.205035754962654693e+00, -1.011625248091391960e+01, -1.238068648405598111e+02
1.570880933611601193e+00, -1.093280176072295973e+01, -1.251026311847995203e+02
8.321599937870531871e-01, -1.171262877772707967e+01, -1.262631430809683479e+02
-3.742045439794505768e-03, -1.243349743330774970e+01, -1.272784365577225145e+02
-9.263495712752281008e-01, -1.307543079791770424e+01, -1.281355277119618279e+02
-1.922256911029036619e+00, -1.362172066533065973e+01, -1.288189964904206875e+02
-2.975444476309180519e+00, -1.405978719088086137e+01, -1.293117644778972135e+02
-4.067740611032588660e+00, -1.438182769144909301e+01, -1.295960218693832644e+02
-5.179408608684648918e+00, -1.458520669018806259e+01, -1.296542458132715865e+02
-6.289828981197807423e+00, -1.467255670637096188e+01, -1.294702437942146673e+02
-7.378239794382322359e+00, -1.465157937207303362e+01, -1.290301524204974726e+02
-8.424493226335899365e+00, -1.453455762710875376e+01, -1.283233240166460121e+02
-9.409784703504138648e+00, -1.433761098070888096e+01, -1.273430407489966143e+02
-1.031731326005965066e+01, -1.407974299329114665e+01, -1.260870088037584651e+02
-1.113283627783599528e+01, -1.378174496332389509e+01, -1.245576008350395654e+02
-1.184508921735173992e+01, -1.346502912402398877e+01, -1.227618332010680291e+02
-1.244605097017861084e+01, -1.315046702646349530e+01, -1.207110839787814029e+02
-1.293104598064117283e+01, -1.285730646045533909e+01, -1.184205757066992106e+02
-1.329868527415183799e+01, -1.260223199000000349e+01, -1.159086625490528206e+02
-1.355065904844539659e+01, -1.239862087104397403e+01, -1.131959738180801907e+02
-1.369140206005178939e+01, -1.225603051247912134e+01, -1.103044731950824371e+02
-1.372766004079056046e+01, -1.217993508936854496e+01, -1.072564959138164795e+02
-1.366798950668278856e+01, -1.217171088704145099e+01, -1.040738239661614699e+02
-1.352222491269906257e+01, -1.222885302094306148e+01, -1.007768529936845567e+02
-1.330094602033430995e+01, -1.234539195719536053e+01, -9.738389451513353379e+01
-1.301497512118048228e+01, -1.251246738906439759e+01, -9.391064485655611804e+01
-1.267492865842743655e+01, -1.271901040509421676e+01, -9.036983855791397957e+01
-1.229084153648631705e+01, -1.295248215707453276e+01, -8.677109032190074345e+01
-1.187187549868242087e+01, -1.319961954095915146e+01, -8.312091725499884376e+01
-1.142611625535814213e+01, -1.344714233700600836e+01, -7.942292215546345346e+01
-1.096045771971554217e+01, -1.368238476073842591e+01, -7.567811071910543319e+01
-1.048056650045621652e+01, -1.389382347409341811e+01, -7.188531015875646801e+01
-9.990915828177286073e+00, -1.407148417355245584e+01, -6.804165428886639688e+01
-9.494875489369020372e+00, -1.420721918591536692e+01, -6.414310050436687050e+01
-8.994843099164270939e+00, -1.429485751391302628e+01, -6.018494649450843781e+01
-8.492402095696967024e+00, -1.433023671533806009e+01, -5.616231897634294512e+01
-7.988492902840071963e+00, -1.431113185565526713e+01, -5.207061217548687182e+01
-7.483585496386342406e+00, -1.423710081610868627e+01, -4.790585982399054643e+01
-6.977843884189073975e+00, -1.410926730063733281e+01, -4.366503055722425586e+01
-6.471275461320034061e+00, -1.393006318159430279e+01, -3.934624229264306905e+01
-5.963860572524002812e+00, -1.370295066329901523e+01, -3.494889613143529772e+01
-5.455659736516381919e+00, -1.343214253410163828e+01, -3.047373439988355059e+01
-4.946897707808093791e+00, -1.312233574483769871e+01, -2.592283045186248103e+01
-4.438024803165241394e+00, -1.277847028422601383e+01, -2.129951990437479026e+01
-3.929756711061322960e+00, -1.240552198025912922e+01, -1.660828413163283557e+01
-3.423094506023414141e+00, -1.200833470843896933e+01, -1.185459744300979068e+01
-2.919326315372271274e+00, -1.159149479888604262e+01, -7.044748780666365562e+00
-2.420012522274835653e+00, -1.115924812819797296e+01, -2.185649152679923546e+00
-1.926955625857023069e+00, -1.071545859046106308e+01, 2.715365472693688442e+00
-1.442155983139719266e+00, -1.026360537005371931e+01, 7.650726359331603277e+00
-9.677545932892915870e-01, -9.806815445536647857e+00, 1.261281061551774130e+01
-5.059642134482260634e-01, -9.347926953901318115e+00, 1.759409838796481296e+01
-5.899052606277677135e-02, -8.889578515309688456e+00, 2.258730146240156955e+01
3.710542616533654137e-01, -8.434319057711183731e+00, 2.758545688343502178e+01
7.822421432178139344e-01, -7.984732033733595635e+00, 3.258198017709098337e+01
1.172920159569196041e+00, -7.543567260260907403e+00, 3.757067397813461440e+01
1.541796269098543615e+00, -7.113872932971299079e+00, 4.254568945084027831e+01
1.888014260940328759e+00, -6.699119643316143069e+00, 4.750143978428842217e+01
2.211211262871277228e+00, -6.303307632785472236e+00, 5.243246747883766545e+01
2.511551299023587980e+00, -5.931048175965749181e+00, 5.733326990025661729e+01
2.789728861668760107e+00, -5.587610105223451029e+00, 6.219809056120237045e+01
3.046937492952068727e+00, -5.278923019897741042e+00, 6.702068671880090278e+01
3.284800168121802422e+00, -5.011530017064234954e+00, 7.179408687255688903e+01
3.505260651825652385e+00, -4.792484789399213518e+00, 7.651035430833616147e+01
3.710437885101387501e+00, -4.629190696387092352e+00, 8.116037464244764976e+01
3.902448678686215366e+00, -4.529182823691376925e+00, 8.573368617502885058e+01
4.083207357075247401e+00, -4.499858040624682864e+00, 9.021837145588328610e+01
4.254214136467158625e+00, -4.548162345187193978e+00, 9.460102653886080759e+01
4.416346660565277027e+00, -4.680249041223657258e+00, 9.886682098778538830e+01
4.569670933816622593e+00, -4.901125166158188051e+00, 1.029996568082215163e+02
4.713288633852198650e+00, -5.214306738985230005e+00, 1.069824282925845296e+02
4.845237139433970164e+00, -5.621505342812003647e+00, 1.107973776263708885e+02
4.962456537169533277e+00, -6.122369025720816538e+00, 1.144265335675530793e+02
5.060834367740309148e+00, -6.714299304741942365e+00, 1.178522130639160821e+02
5.135333993768352201e+00, -7.392362957652630406e+00, 1.210575590465078335e+02
5.180206584338908016e+00, -8.149312426188179970e+00, 1.240270825054745387e+02
5.189280222483150240e+00, -8.975722256967287649e+00, 1.267471739035113387e+02
5.156313014463083988e+00, -9.860241455095811958e+00, 1.292065483636158092e+02
5.075390845639672577e+00, -1.078995333850470573e+01, 1.313965913374577781e+02
4.941345409463666627e+00, -1.175082635034336143e+01, 1.333115767214914626e+02
4.750164607479184120e+00, -1.272823185687715863e+01, 1.349487370769456618e+02
4.499365975169936860e+00, -1.370749900778984198e+01, 1.363081754866910273e+02
4.188304419304501813e+00, -1.467447250413927939e+01, 1.373926200346080009e+02
3.818389072805040918e+00, -1.561603800012724008e+01, 1.382070337983905119e+02
3.393189357096127790e+00, -1.652058102204816237e+01, 1.387581045342641062e+02
2.918417670423731014e+00, -1.737834945266616771e+01, 1.390536479120348190e+02
2.401784724650061875e+00, -1.818169599670168424e+01, 1.391019660640541815e+02
1.852733022307602395e+00, -1.892518610397074141e+01, 1.389112070388862037e+02
1.282062879677243306e+00, -1.960556660787813144e+01, 1.384887713650693399e+02
7.014734629892346307e-01, -2.022160073250164913e+01, 1.378408087763199319e+02
1.230478884564352171e-01, -2.077378523268644983e+01, 1.369718416832378409e+02
-4.412842341925058420e-01, -2.126397446082474829e+01, 1.358845419961408538e+02
-9.802722964093066871e-01, -2.169494244427579588e+01, 1.345796758432838374e+02
-1.483824644165242290e+00, -2.206991827160147324e+01, 1.330562180422505492e+02
-1.943413274161217785e+00, -2.239213110125769646e+01, 1.313116252587028896e+02
-2.352379400693433542e+00, -2.266439969869915672e+01, 1.293422443493093397e+02
-2.706124358603459790e+00, -2.288879587423046047e+01, 1.271438231347613055e+02
-3.002178620136787046e+00, -2.306640475579997229e+01, 1.247120839241461994e+02
-3.240150627723313193e+00, -2.319719618447633991e+01, 1.220433169168877043e+02
-3.421565807210238397e+00, -2.328001218352003576e+01, 1.191349498775140887e+02
-3.549613264568336923e+00, -2.331266570719389719e+01, 1.159860549943886951e+02
-3.628822859055780281e+00, -2.329213771156087276e+01, 1.125977599657021813e+02
-3.664698658381327245e+00, -2.321485259192678896e+01, 1.089735389088468196e+02
-3.663336050479832018e+00, -2.307700682736471265e+01, 1.051193686016310949e+02
-3.631048647421871056e+00, -2.287492282197404236e+01, 1.010437464783661596e+02
-3.574027662009271022e+00, -2.260540019159713054e+01, 9.675757664384754264e+01
-3.498052324425391379e+00, -2.226603827544662195e+01, 9.227393879560676737e+01
-3.408264338404813465e+00, -2.185550757547948919e+01, 8.760776183327105571e+01
-3.309013407450044131e+00, -2.137375285411108194e+01, 8.277542926279663504e+01
-3.203774809890563180e+00, -2.082211736203495533e+01, 7.779434493276298213e+01
-3.095135001671749819e+00, -2.020338364336367931e+01, 7.268248796694486202e+01
-2.984836910866526249e+00, -1.952173263475829756e+01, 6.745798341705203427e+01
-2.873873101260957519e+00, -1.878262848350729541e+01, 6.213871176154634668e+01
-2.762613392149447122e+00, -1.799264097037656285e+01, 5.674197462137739478e+01
-2.650952964794619504e+00, -1.715922043580871659e+01, 5.128422872129374355e+01
-2.538467494026003912e+00, -1.629044196857844895e+01, 4.578089436250618860e+01
-2.424563269868319715e+00, -1.539473618866739102e+01, 4.024623916997815343e+01
-2.308612550298223098e+00, -1.448062319615670646e+01, 3.469333290856641838e+01
-2.190067106090557214e+00, -1.355646421484616226e+01, 2.913406563529361648e+01
-2.068545390058969424e+00, -1.263024321179307563e+01, 2.357921871786334123e+01
-1.943891334101946811e+00, -1.170938772791948956e+01, 1.803857672468112838e+01
-1.816205056208519242e+00, -1.080063501702230511e+01, 1.252106739442264072e+01
-1.685847414464177740e+00, -9.909946323967876225e+00, 7.034917666554008520e+00
-1.553421472684644700e+00, -9.042469432174742749e+00, 1.587814480701162267e+00
-1.419734562478801809e+00, -8.202547103202073586e+00, -3.812939472886476722e+00
-1.285744949477775734e+00, -7.393766908910444968e+00, -9.160283356255257914e+00
-1.152496775885158975e+00, -6.619046493644127338e+00, -1.444727564241344808e+01
-1.021046609599234989e+00, -5.880747262203430026e+00, -1.966699661414557454e+01
-8.923845429324501755e-01, -5.180808796568910246e+00, -2.481247985339612683e+01
-7.673524787782297629e-01, -4.520895955487500117e+00, -2.987667564797686026e+01
-6.465620788304913269e-01, -3.902550557255521024e+00, -3.485244837475894997e+01
-5.303150003574019777e-01, -3.327339648897282398e+00, -3.973260917752672583e+01
-4.185286990500074467e-01, -2.796992764508809515e+00, -4.450998509474180764e+01
-3.106717431359369286e-01, -2.313520428104657078e+00, -4.917752364955691036e+01
-2.057133614736490479e-01, -1.879307224128724751e+00, -5.372843187012706068e+01
-1.020933103679784182e-01, -1.497172874177898461e+00, -5.815634656839564087e+01
2.281405403470326831e-03, -1.170395636645445547e+00, -6.245553025669955360e+01
1.100062219357047510e-01, -9.026936057603314190e-01, -6.662108518442356342e+01
2.241081365255377378e-01, -6.981605334445772915e-01, -7.064917475560280025e+01
3.479288561360860399e-01, -5.611548047796528493e-01, -7.453723848425283904e+01
4.849586492158173279e-01, -4.961424273844112776e-01, -7.828418472130411487e+01
6.386202429163008176e-01, -5.074972789127256689e-01, -8.189054259740584030e+01
8.120066049770748862e-01, -5.992650345837140513e-01, -8.535855367431078378e+01
1.007580967874896150e+00, -7.749001611945307566e-01, -8.869218456878654422e+01
1.226852438133222201e+00, -1.036988334687041657e+00, -9.189704327760937019e+01
1.470045700425990365e+00, -1.386969404464412747e+00, -9.498018634212597533e+01
1.735788408445026576e+00, -1.824878512896716209e+00, -9.794980871966598102e+01
2.020841918710281959e+00, -2.349123425785378139e+00, -1.008148177547741824e+02
2.319904156335552692e+00, -2.956317077098961299e+00, -1.035842994379361954e+02
2.625511612331911770e+00, -3.641182231191800955e+00, -1.062668967867811176e+02
2.928065160400603606e+00, -4.396542781551810108e+00, -1.088701288127138582e+02
3.215998204932759119e+00, -5.213411585736113629e+00, -1.113996881699600436e+02
3.476097566823010965e+00, -6.081179159782953647e+00, -1.138587623526702686e+02
3.693977033050414249e+00, -6.987900808148806320e+00, -1.162474277337685038e+02
3.854691646246877212e+00, -7.920672512938134346e+00, -1.185621664632380146e+02
3.943468430183327378e+00, -8.866078672558344920e+00, -1.207955528905781932e+02
3.946517406864181510e+00, -9.810688197396405741e+00, -1.229361485826980527e+02
3.851876641418107816e+00, -1.074157020197280410e+01, -1.249686333562198683e+02
3.650237731835779265e+00, -1.164679714930128362e+01, -1.268741846879879631e+02
3.335694603201746489e+00, -1.251590227331406169e+01, -1.286311004608016617e+02
2.906359308846208300e+00, -1.334025968983219457e+01, -1.302156415895480279e+02
2.364794061510661294e+00, -1.411335984220459494e+01, -1.316030532435259204e+02
1.718218757369242233e+00, -1.483095959885879900e+01, -1.327687077523742119e+02
9.784672058341450374e-01, -1.549109496298170008e+01, -1.336893003709431014e+02
1.616821220531643455e-01, -1.609395429365937602e+01, -1.343440221424692709e+02
-7.122426916719457601e-01, -1.664162033127207252e+01, -1.347156329668886485e+02
-1.620446152097005266e+00, -1.713769929740784193e+01, -1.347913629049118640e+02
-2.538066103952225205e+00, -1.758686396671804886e+01, -1.345635806009316298e+02
-3.439330676375339735e+00, -1.799434413466497062e+01, -1.340301835200445737e+02
-4.298708168918910388e+00, -1.836540173738772808e+01, -1.331946842392003418e+02
-5.092044630644705805e+00, -1.870482867465868182e+01, -1.320659886332494466e+02
-5.797619568105836230e+00, -1.901650309362287672e+01, -1.306578835934475933e+02
-6.397056820206572958e+00, -1.930303474628459526e+01, -1.289882720576616748e+02
-6.876038929559213031e+00, -1.956552253520043649e+01, -1.270782098983673905e+02
-7.224788206056097728e+00, -1.980343823568359340e+01, -1.249508113977674952e+02
-7.438294875014531016e+00, -2.001464041290820006e+01, -1.226300966132870229e+02
-7.516290581220084199e+00, -2.019551268937084387e+01, -1.201398546585050582e+02
-7.462982641566980213e+00, -2.034121155374281287e+01, -1.175025920523877545e+02
-7.286579443876020967e+00, -2.044600155073714376e+01, -1.147386254667272851e+02
-6.998649173605118179e+00, -2.050365048258048972e+01, -1.118653645706660598e+02
-6.613361891167683027e+00, -2.050785447995211541e+01, -1.088968146018170842e+02
-6.146668534026979991e+00, -2.045266253393751299e+01, -1.058433112809674839e+02
-5.615469803699627782e+00, -2.033287212614152395e+01, -1.027114841883026486e+02
-5.036823517162300590e+00, -2.014437161988393044e+01, -9.950442995329426310e+01
-4.427231512473825958e+00, -1.988441061031393531e+01, -9.622206470364535846e+01
-3.802037667780836294e+00, -1.955178581691939144e+01, -9.286161671430861020e+01
-3.174957867009893242e+00, -1.914693682346551640e+01, -8.941821543180178367e+01
-2.557751856997026785e+00, -1.867195243846957098e+01, -8.588553195939950058e+01
-1.960036747403558266e+00, -1.813049419869683732e+01, -8.225642830438037834e+01
-1.389233102856778146e+00, -1.752764821373570570e+01, -7.852357761253813351e+01
-8.506276595161157417e-01, -1.686971992484765082e+01, -7.468002449219862626e+01
-3.475318551239601206e-01, -1.616398837805537880e+01, -7.071966253845350536e+01
1.184872390608284753e-01, -1.541843724589572773e+01, -6.663761459933579090e+01
5.473276429091931128e-01, -1.464147930053763069e+01, -6.243050935159823922e+01
9.400478254003603595e-01, -1.384168950504892059e+01, -5.809665493161941185e+01
1.298557422635979286e+00, -1.302755969609495246e+01, -5.363611640049732898e+01
1.625320207720855947e+00, -1.220728479795698895e+01, -4.905070785945233069e+01
1.923083438463172534e+00, -1.138858807627326719e+01, -4.434391347438138098e+01
2.194642886862287590e+00, -1.057858944420871339e+01, -3.952075271212954988e+01
2.442649862987419596e+00, -9.783718400095349210e+00, -3.458760541722975290e+01
2.669463249017845818e+00, -9.009670628812775917e+00, -2.955201157553962332e+01
2.877047001973508600e+00, -8.261405231552187090e+00, -2.442245912328264978e+01
3.066911734524801592e+00, -7.543177948996849125e+00, -1.920817138022728443e+01
3.240097513546562613e+00, -6.858604460413772586e+00, -1.391890360876977617e+01
3.397194297112889227e+00, -6.210747074415599478e+00, -8.564756273340208281e+00
3.538395849152244921e+00, -5.602217594204534024e+00, -3.156010925617541929e+00
3.663582527093136143e+00, -5.035288890835291298e+00, 2.297006915623661882e+00
3.772428404334219110e+00, -4.512007878288429197e+00, 7.784034430598227416e+00
3.864527326336989255e+00, -4.034302648614277231e+00, 1.329494560798076819e+01
3.939532472561237952e+00, -3.604077114708795104e+00, 1.881979104757593291e+01
3.997303092725360329e+00, -3.223287062306783746e+00, 2.434880265213896777e+01
4.038051345371434842e+00, -2.893992342988252808e+00, 2.987236347328726538e+01
4.062481384485531422e+00, -2.618380972639650306e+00, 3.538094363310939627e+01
4.071911893388695525e+00, -2.398762127732586791e+00, 4.086500486228700879e+01
4.068372960646348346e+00, -2.237526547110773478e+00, 4.631487781441668261e+01
4.054667958973293018e+00, -2.137074478600100136e+00, 5.172061801085930455e+01
4.034391474205325956e+00, -2.099713194346894518e+00, 5.707184848030136948e+01
4.011895681803403058e+00, -2.127528105014655502e+00, 6.235759921676847739e+01
3.992199588406539768e+00, -2.222233398056106868e+00, 6.756615522831876319e+01
3.980838248128099277e+00, -2.385010083142918624e+00, 7.268492662448250030e+01
3.983652928435288842e+00, -2.616340963186014168e+00, 7.770035487870003976e+01
4.006527362982822638e+00, -2.915853165575895023e+00, 8.259786909659979415e+01
4.055079817628559624e+00, -3.282179604481496149e+00, 8.736190508765078278e+01
4.134325475083474366e+00, -3.712850686784246790e+00, 9.197599754016481199e+01
4.248327836292678406e+00, -4.204226658389042193e+00, 9.642295187980943183e+01
4.399861208163983406e+00, -4.751479295738705311e+00, 1.006850977206721893e+02
4.590108702328419277e+00, -5.348629125549574148e+00, 1.047446201630767177e+02
4.818420559593403318e+00, -5.988641012759106985e+00, 1.085839590019944723e+02
5.082156283667329078e+00, -6.663577144583221035e+00, 1.121862597428525419e+02
5.376630660697387043e+00, -7.364802242521074405e+00, 1.155358544810076182e+02
5.695178171542581325e+00, -8.083231685721756321e+00, 1.186187460393168607e+02
6.029343153343052819e+00, -8.809609474579204402e+00, 1.214230656390673602e+02
6.369194366563098342e+00, -9.534799717022851340e+00, 1.239394729908226935e+02
6.703753064559712982e+00, -1.025007336021500493e+01, 1.261614691530600396e+02
7.021515128506225167e+00, -1.094737156047327886e+01, 1.280855965322674592e+02
7.311037322739682764e+00, -1.161952651059745101e+01, 1.297115049466823393e+02
7.561553463454795398e+00, -1.226042488521042984e+01, 1.310418733554728590e+02
7.763579341060761863e+00, -1.286510087335066999e+01, 1.320821841123152467e+02
7.909464872893018139e+00, -1.342975180134911639e+01, 1.328403585080195910e+02
7.993853563219525782e+00, -1.395167503083859373e+01, 1.333262726185062377e+02
8.014013918182003593e+00, -1.442913056192281829e+01, 1.335511813394521994e+02
7.970015978405248447e+00, -1.486114047072891609e+01, 1.335270871484172517e+02
7.864736691690951353e+00, -1.524724104810765191e+01, 1.332660940482099932e+02
7.703690018871300005e+00, -1.558720821324664563e+01, 1.327797901457038847e+02
7.494690962741288764e+00, -1.588077898186214654e+01, 1.320787000061150138e+02
7.247375052021316044e+00, -1.612739265685500101e+01, 1.311718435462042862e+02
6.972605979408425192e+00, -1.632597406959577313e+01, 1.300664301942701400e+02
6.681812582838212222e+00, -1.647477802920061407e+01, 1.287677068440234507e+02
6.386301527160112457e+00, -1.657130931594769407e+01, 1.272789664301606649e+02
6.096593618554249971e+00, -1.661232653051408192e+01, 1.256017117386438429e+02
5.821829167579114284e+00, -1.659393133882593929e+01, 1.237359574462523426e+02
5.569281976402050027e+00, -1.651173784809354572e+01, 1.216806433318253937e+02
5.344012324375816192e+00, -1.636111044515708812e+01, 1.194341239533788723e+02
5.148678170120230213e+00, -1.613745315779939205e+01, 1.169946955253133893e+02
4.983511355934882481e+00, -1.583652971998902892e+01, 1.143611194050265851e+02
4.846453111033351746e+00, -1.545479142395514671e+01, 1.115331036358623749e+02
4.733431654710738457e+00, -1.498968962016234308e+01, 1.085117090447058956e+02
4.638755108350262724e+00, -1.443995130239130020e+01, 1.052996538524711951e+02
4.555586010455268564e+00, -1.380579942533378279e+01, 1.019014999235800474e+02
4.476459740418664346e+00, -1.308910401542553714e+01, 9.832371371534756577e+01
4.393808542390324590e+00, -1.229345545262538586e+01, 9.457460489765890088e+01
4.300455136810382051e+00, -1.142415688592767609e+01, 9.066415452796127283e+01
4.190044835145565472e+00, -1.048813823025235692e+01, 8.660375203228161922e+01
4.057392010761637025e+00, -9.493799120342043096e+00, 8.240586551309525021e+01
3.898724971769050640e+00, -8.450792227159531933e+00, 7.808367282043022328e+01
3.711821950862338682e+00, -7.369761241960996578e+00, 7.365068134760323915e+01
3.496039302246670033e+00, -6.262049475456257674e+00, 6.912036280892148454e+01
3.252240499251008998e+00, -5.139395469429489438e+00, 6.450582575777325189e+01
2.982640528956012282e+00, -4.013631244759057637e+00, 5.981954358773851510e+01
2.690584603820329157e+00, -2.896397177571877091e+00, 5.507315003619669369e+01
2.380282483045258246e+00, -1.798885102480335618e+00, 5.027730812871421051e+01
2.056520247955014646e+00, -7.316184184228577969e-01, 4.544165265400599196e+01
1.724370357006474563e+00, 2.957249724394941381e-01, 4.057480113363732244e+01
